Hyosung GV250,2017,Custom / cruiser,25.0,0,22.0,249.0,0,0,4099.0
Hyosung GV650 Pro,2017,Custom / cruiser,79.0,0,67.0,647.0,270.0,0,6999.0
Hyosung QT50,2017,Scooter,3.0,0,0,49.0,0,0,1099.0
Hyosung ST7,2017,Custom / cruiser,79.0,0,67.0,678.2,0,0,6999.0
Hyosung ST7 Deluxe,2017,Custom / cruiser,79.0,0,67.0,678.2,270.0,0,8999.0
Indian Chief Dark Horse,2017,Custom / cruiser,0,0,139.0,1811.0,300.0,356.0,17499.0
Indian Chief Vintage,2017,Classic,0,0,161.1,1811.0,300.0,388.0,19999.0
Indian Chieftain,2017,Custom / cruiser,0,0,161.1,1811.0,300.0,391.0,23999.0
Indian Chieftain Dark Horse,2017,Custom / cruiser,0,0,161.6,1811.0,300.0,377.0,21999.0
Indian Roadmaster,2017,Touring,0,0,161.1,1811.0,300.0,428.0,28999.0
Indian Scout,2017,Custom / cruiser,100.0,0,97.7,1130.8,298.0,254.0,11299.0
Indian Scout Sixty,2017,Custom / cruiser,78.0,0,88.8,983.3,298.0,252.0,8999.0
Indian Springfield,2017,Touring,0,0,161.6,1811.0,300.0,391.0,20999.0
Kawasaki Brute Force 750 4x4i EPS,2017,ATV,50.0,0,59.0,749.0,200.0,315.1,9999.0
Kawasaki Brute Force 750 4x4i EPS,2017,ATV,50.0,0,59.0,749.0,200.0,315.1,9999.0
Kawasaki Concours 14 ABS,2017,Sport touring,155.0,0,136.0,1352.0,270.0,313.0,15599.0
Kawasaki KFX50,2017,ATV,0,0,0,49.5,0,108.9,1999.0
Kawasaki KFX90,2017,ATV,0,0,0,89.0,0,118.8,2599.0
Kawasaki KLR 650,2017,Super motard,0,0,0,651.0,280.0,196.0,6699.0
Kawasaki KLR 650 Camo,2017,Super motard,0,0,0,651.0,280.0,196.0,6999.0
Kawasaki KLX 110L,2017,Enduro / offroad,0,0,0,111.0,0,76.2,2499.0
Kawasaki KLX 140,2017,Enduro / offroad,0,0,0,144.0,186.0,93.0,3099.0
Kawasaki KLX 140G,2017,Enduro / offroad,0,0,0,144.0,0,99.0,3699.0
Kawasaki KLX 140L,2017,Enduro / offroad,0,0,0,144.0,186.0,95.0,3399.0
Kawasaki KX 100,2017,Cross / motocross,0,0,0,99.0,0,71.0,4599.0
Kawasaki KX 250F,2017,Cross / motocross,0,0,0,249.0,240.0,104.5,7749.0
Kawasaki KX 450F,2017,Cross / motocross,0,0,0,449.0,240.0,108.8,8849.0
Kawasaki Ninja 1000 ABS,2017,Sport,200.0,0,113.5,1043.0,250.0,234.1,12999.0
Kawasaki Ninja 300 ABS Winter Test Edition,2017,Sport,39.0,0,27.0,296.0,220.0,175.9,5599.0
Kawasaki Ninja 650 ABS,2017,Sport,52.3,0,56.0,649.0,220.0,193.1,7799.0
Kawasaki Ninja H2,2017,Sport,200.0,0,133.5,998.0,250.0,238.1,2800.0
Kawasaki Ninja H2R,2017,Sport,310.0,0,165.0,998.0,250.0,216.1,55000.0
Kawasaki Ninja ZX-10R,2017,Sport,200.0,0,113.5,998.0,220.0,206.0,15099.0
Kawasaki Ninja ZX-10R KRT Edition,2017,Sport,200.0,0,71.0,998.0,220.0,206.0,11999.0
Kawasaki Ninja ZX-10R KRT Replica,2017,Sport,200.0,0,113.5,998.0,220.0,206.0,15399.0
Kawasaki Ninja ZX-10RR,2017,Sport,200.0,0,113.5,998.0,220.0,206.0,18899.0
Kawasaki Ninja ZX-14R SE,2017,Sport,0,0,0,1441.0,250.0,269.0,15499.0
Kawasaki Ninja ZX-6R 636,2017,Sport,131.0,0,71.0,636.0,220.0,194.0,11699.0
Kawasaki Ninja ZX-6R 636 ABS,2017,Sport,131.0,0,71.0,636.0,220.0,197.0,12699.0
Kawasaki Versys 1000LT,2017,Sport touring,120.0,0,102.0,1043.0,250.0,249.0,12999.0
Kawasaki Versys 650LT,2017,Sport touring,69.0,0,64.0,649.0,220.0,216.1,8999.0
Kawasaki Versys-X 300 ABS,2017,Allround,0,0,0,296.0,0,0,5399.0
Kawasaki Vulcan  900 Classic LT,2017,Touring,48.0,0,78.9,903.0,300.0,298.1,8999.0
Kawasaki Vulcan 1700 Vaquero ABS,2017,Touring,0,0,146.5,1700.0,300.0,383.1,16799.0
Kawasaki Vulcan S ABS,2017,Custom / cruiser,48.0,0,77.0,649.0,250.0,225.9,7499.0
Kawasaki Vulcan S ABS Cafe,2017,Custom / cruiser,48.0,0,77.0,649.0,250.0,226.0,8099.0
Kawasaki Vulcan S ABS Special Edition,2017,Custom / cruiser,48.0,0,77.0,649.0,250.0,226.0,7699.0
Kawasaki Z125,2017,Naked bike,9.4,0,9.5,125.0,184.0,102.0,2999.0
Kawasaki Z125 Pro,2017,Naked bike,0,0,0,125.0,184.0,102.0,2999.0
Kawasaki Z125 Pro KRT Edition,2017,Naked bike,0,0,0,125.0,184.0,102.0,3199.0
Kreidler Dice SM 125 Pro,2017,Super motard,11.4,101.4,0,125.0,220.0,129.0,3199.0
Kymco Agility 125,2017,Scooter,9.3,0,9.1,125.0,0,0,1899.0
Kymco Agility 50,2017,Scooter,1.9,0,4.1,49.0,110.0,0,1599.0
Kymco Compagno 110i,2017,Scooter,9.6,0,9.1,112.0,0,0,2399.0
Kymco Downtown 300i,2017,Scooter,29.5,144.8,24.4,299.0,240.0,0,5399.0
Kymco K-Pipe 125,2017,Naked bike,8.0,0,8.5,123.7,276.0,0,1999.0
Kymco Like 200i,2017,Scooter,11.3,0,3.8,163.0,0,0,2499.0
Kymco People GT 300i,2017,Scooter,29.5,0,29.8,298.9,0,0,4899.0
Kymco Super 8 150X,2017,Scooter,10.3,0,10.6,151.0,0,0,2099.0
Kymco Super 8 50X,2017,Scooter,1.9,0,4.1,49.0,0,0,1799.0
Kymco Xciting 500 RI ABS,2017,Scooter,37.8,0,41.4,498.5,0,0,5999.0
Lambretta UNO 150,2017,Scooter,0,104.6,0,149.6,0,121.0,2995.0
Lambretta Uno 50,2017,Scooter,0,48.3,0,49.3,0,0,2150.0
Lightning LS-218,2017,Sport,200.0,350.8,227.8,0,320.0,0,38888.0
Linhai Aeolus Denali 125 FX,2017,Super motard,8.5,0,6.3,123.7,0,0,1999.0
Linhai Aeolus Denali 200XT,2017,Enduro / offroad,14.5,120.7,13.8,196.4,0,0,1999.0
Linhai Aeolus Prescott 50XT,2017,Scooter,2.7,0,2.9,49.3,0,0,1299.0
Linhai Aeolus St. Moritz 400,2017,Scooter,22.8,0,19.9,352.0,0,0,4999.0
Linhai Prescott 150 XT-3,2017,Scooter,8.5,0,9.8,149.0,0,0,1599.0
Linhai St. Marlo 150,2017,Scooter,8.1,85.0,9.3,149.0,0,0,1999.0
Linhai St. Marlo 50,2017,Scooter,3.0,50.0,3.0,49.0,0,0,1699.0
MV Agusta Brutale 1090 RR,2017,Naked bike,158.0,265.0,100.0,1078.0,210.0,0,19298.0
MV Agusta Brutale 800,2017,Naked bike,116.0,237.0,83.0,798.0,220.0,0,13498.0
MV Agusta Brutale 800 RR,2017,Naked bike,140.0,245.0,86.0,798.0,210.0,0,18198.0
MV Agusta Dragster 800,2017,Naked bike,125.0,245.0,81.0,798.0,220.0,0,15198.0
MV Agusta Dragster 800 RC,2017,Naked bike,140.0,245.0,86.0,798.0,220.0,0,20398.0
MV Agusta Dragster 800 RR,2017,Naked bike,140.0,245.0,86.0,798.0,220.0,0,18198.0
MV Agusta Dragster 800 RR LH44,2017,Naked bike,140.0,245.0,86.0,798.0,220.0,0,24144.0
MV Agusta F3 675,2017,Sport,128.0,260.0,71.0,675.0,220.0,0,14298.0
MV Agusta F3 675 RC,2017,Naked bike,128.0,260.0,71.0,675.0,220.0,0,17398.0
MV Agusta F3 800,2017,Sport,148.0,269.0,88.0,798.0,220.0,0,15798.0
MV Agusta F3 800 RC,2017,Sport,148.0,269.0,88.0,798.0,220.0,0,18898.0
MV Agusta F4 RC,2017,Sport,212.0,302.0,115.0,998.0,210.0,0,46000.0
MV Agusta F4 RR,2017,Sport,201.0,297.5,111.0,998.0,210.0,0,26798.0
MV Agusta Rivale 800,2017,Naked bike,125.0,245.0,84.0,798.0,220.0,0,13798.0
MV Agusta Stradale 800,2017,Sport touring,115.0,214.0,78.5,798.0,220.0,0,14598.0
MV Agusta Turismo Veloce 800,2017,Sport touring,110.0,240.0,83.0,798.0,220.0,0,15998.0
MV Agusta Turismo Veloce 800 Lusso,2017,Sport touring,110.0,230.0,83.0,798.0,220.0,0,19298.0
MV Agusta Turismo Veloce 800 RC,2017,Sport touring,110.0,230.0,80.0,798.0,220.0,0,23298.0
Mash Custom 400,2017,Enduro / offroad,27.0,0,30.0,398.0,180.0,151.0,6199.0
Moto Guzzi Audace,2017,Naked bike,95.0,0,121.0,1380.0,282.0,299.0,16390.0
Moto Guzzi California 1400 Custom,2017,Custom / cruiser,95.0,0,120.0,1380.0,282.0,303.0,15490.0
Moto Guzzi California 1400 Touring,2017,Touring,96.0,0,120.0,1380.0,280.0,370.0,18490.0
Moto Guzzi Eldorado,2017,Classic,96.0,0,120.0,1380.0,282.0,0,16490.0
Moto Guzzi Griso 8V SE,2017,Naked bike,109.0,0,108.0,1151.0,282.0,222.0,12990.0
Moto Guzzi MGX-21 Flying Fortress,2017,Custom / cruiser,95.2,0,120.0,1380.0,282.0,314.0,21290.0
Moto Guzzi Norge GT 8V,2017,Sport touring,102.0,0,104.0,1151.0,282.0,0,16250.0
Moto Guzzi Stelvio 1200 NTX,2017,Super motard,103.0,0,113.0,1151.0,282.0,272.0,15999.0
Moto Guzzi V7 II Racer ABS,2017,Classic,48.0,0,57.9,744.0,250.0,190.0,11190.0
Moto Guzzi V7 II Scrambler ABS,2017,Classic,48.0,0,60.0,744.0,260.0,190.0,10990.0
Moto Guzzi V7 II Stone ABS,2017,Classic,48.0,0,60.0,744.0,260.0,189.0,8990.0
Moto Guzzi V7 II Stornello,2017,Classic,48.0,0,60.0,744.0,260.0,190.0,1190.0
Moto Guzzi V9 Bobber,2017,Allround,55.0,0,62.0,853.0,0,199.0,10490.0
Moto Guzzi V9 Roamer,2017,Classic,55.0,0,62.0,853.0,260.0,199.0,9990.0
Motorino XMb,2017,Scooter,0.7,32.0,125.0,0,0,91.0,2690.0
Motorino XMr,2017,Scooter,0.7,32.0,125.0,0,0,91.0,2690.0
Motus MST,2017,Sport touring,168.0,0,167.0,1650.0,0,265.0,30975.0
Motus MSTR,2017,Sport touring,180.0,0,171.0,1650.0,0,256.0,36975.0
NCR Leggera,2017,Super motard,90.0,0,0,1078.0,200.0,0,76000.0
NCR M4,2017,Sport,107.0,0,115.0,1100.0,200.0,0,49900.0
NCR M4 One Shot,2017,Sport,132.0,0,143.0,1100.0,200.0,0,69000.0
NCR Millona One Shot,2017,Sport,116.0,0,108.0,1100.0,200.0,0,71500.0
NCR Millona R,2017,Sport,100.0,0,92.0,1000.0,200.0,0,51579.0
NCR Millona S,2017,Sport,100.0,0,92.0,1000.0,200.0,0,39149.0
Pitster Pro LXR 250F MX - Enduro EFI,2017,Cross / motocross,32.0,0,28.5,250.0,240.0,0,4499.0
Pitster Pro XTR T4 250 LC,2017,Enduro / offroad,0,0,0,223.0,241.0,0,2799.0
Pitster Pro XTR T4 250 SC,2017,Cross / motocross,0,0,0,223.0,241.0,0,2599.0
Polaris Outlaw 110 EFI,2017,ATV,0,0,0,112.0,0,0,3099.0
Polaris Sportsman 110 EFI,2017,ATV,0,0,0,112.0,0,0,3099.0
Polaris Sportsman 450 HO,2017,ATV,33.0,0,0,500.0,0,0,5999.0
Polaris Sportsman 570,2017,ATV,44.0,0,0,567.0,0,0,6699.0
Polaris Sportsman 570 SP,2017,ATV,44.0,0,0,567.0,0,0,8699.0
Polaris Sportsman 850,2017,ATV,78.0,0,0,850.0,0,0,8799.0
Polaris Sportsman 850 SP,2017,ATV,78.0,0,0,850.0,0,0,10299.0
Polaris Sportsman XP 1000,2017,ATV,90.0,0,0,952.0,0,0,11990.0
Rokon Trail-Breaker,2017,Enduro / offroad,7.0,56.0,12.4,208.0,0,0,7570.0
Sora Electric Superbike,2017,Sport,0,190.0,90.0,0,250.0,260.0,77000.0
Sora Signature Series,2017,Sport,0,190.0,90.0,0,250.0,260.0,104000.0
Suzuki Bandit 1250S ABS,2017,Sport touring,98.0,0,108.0,1255.0,240.0,0,9899.0
Suzuki Boulevard C50,2017,Custom / cruiser,53.0,160.0,69.0,805.0,0,277.1,8199.0
Suzuki Boulevard C50T,2017,Touring,53.0,0,69.0,805.0,0,292.0,9399.0
Suzuki Boulevard C90 BOSS,2017,Custom / cruiser,0,0,0,1462.0,0,344.0,12399.0
Suzuki Boulevard C90T,2017,Touring,58.0,0,131.0,1462.0,275.0,363.0,12899.0
Suzuki Boulevard M109R B O S S,2017,Custom / cruiser,125.0,0,160.0,1783.0,275.0,347.0,14999.0
Suzuki Boulevard M50,2017,Custom / cruiser,53.0,0,69.0,805.0,180.0,269.0,8599.0
Suzuki Boulevard M90,2017,Custom / cruiser,79.0,0,131.0,1462.0,275.0,328.0,11199.0
Suzuki Boulevard S40,2017,Custom / cruiser,0,0,0,652.0,0,173.0,5699.0
Suzuki Burgman 200,2017,Scooter,0,0,0,200.0,240.0,161.0,4999.0
Suzuki Burgman 400 ABS,2017,Scooter,0,0,0,398.0,210.0,222.0,7999.0
Suzuki Burgman 650 ABS,2017,Scooter,56.0,160.0,62.0,638.0,100.0,278.0,10999.0
Suzuki Burgman 650 Executive,2017,Scooter,56.0,160.0,62.0,638.0,100.0,277.0,10999.0
Suzuki DR-Z125L,2017,Enduro / offroad,0,0,0,124.0,0,89.0,3199.0
Suzuki DR-Z400S,2017,Enduro / offroad,0,0,0,398.0,220.0,144.0,6599.0
Suzuki DR-Z400SM,2017,Super motard,0,0,0,398.0,240.0,146.0,7199.0
Suzuki DR-Z70,2017,Enduro / offroad,0,0,0,67.0,0,55.0,1799.0
Suzuki DR200S,2017,Enduro / offroad,0,0,0,198.0,0,126.0,4499.0
Suzuki DR650S,2017,Super motard,0,0,0,644.0,240.0,166.0,6499.0
Suzuki GSX-R600,2017,Sport,0,0,0,599.0,310.0,187.0,11199.0
Suzuki GSX-R750,2017,Sport,150.0,0,86.2,750.0,220.0,190.0,12299.0
Suzuki GSX-S1000,2017,Sport,0,0,0,999.0,310.0,0,9999.0
Suzuki GSX-S1000 ABS,2017,Sport,0,0,0,999.0,310.0,0,10499.0
Suzuki GSX-S1000F ABS,2017,Sport,0,0,0,999.0,310.0,214.0,10999.0
Suzuki GW250,2017,Allround,24.0,0,22.0,248.0,0,183.0,4099.0
Suzuki GW250F,2017,Sport,24.0,0,22.0,248.0,0,189.0,4499.0
Suzuki Hayabusa,2017,Sport,197.0,0,155.0,1340.0,260.0,0,14599.0
Suzuki KingQuad 400ASi,2017,ATV,0,0,0,376.0,0,285.0,6499.0
Suzuki KingQuad 400FSi,2017,ATV,0,0,0,376.0,0,279.0,6499.0
Suzuki KingQuad 500AXi,2017,ATV,0,0,0,493.0,0,302.0,7399.0
Suzuki KingQuad 750AXi,2017,ATV,0,0,0,722.0,0,302.0,8599.0
Suzuki KingQuad 750AXi Camo,2017,ATV,0,0,0,722.0,0,302.0,8999.0
Suzuki Ozark 250,2017,ATV,0,0,0,249.0,0,194.0,4589.0
Suzuki QuadSport Z400,2017,ATV,0,0,0,398.0,218.0,193.0,7149.0
Suzuki QuadSport Z90,2017,ATV,0,0,0,90.0,0,127.0,2899.0
Suzuki RM-Z250,2017,Cross / motocross,0,0,0,249.0,0,106.0,7699.0
Suzuki RM-Z450,2017,Cross / motocross,0,0,0,449.0,0,112.0,8749.0
Suzuki RM85,2017,Cross / motocross,0,0,0,84.7,0,73.0,4099.0
Suzuki RMX450Z,2017,Enduro / offroad,0,0,0,449.0,0,123.5,8999.0
Suzuki SFV650,2017,Naked bike,0,0,0,645.0,240.0,202.0,7699.0
Suzuki SV650,2017,Naked bike,75.0,0,64.0,645.0,240.0,195.0,6999.0
Suzuki SV650 ABS,2017,Sport,0,0,0,645.0,240.0,197.0,7499.0
Suzuki TU250X,2017,Allround,24.0,135.0,0,248.0,0,148.0,4399.0
Suzuki V-Strom 1000 ABS Adventure,2017,Super motard,100.0,0,103.0,1037.0,260.0,228.0,13999.0
Suzuki V-Strom 650 ABS Adventure,2017,Super motard,69.0,185.0,60.0,645.0,260.0,214.0,10049.0
Suzuki VanVan 200,2017,Allround,16.0,0,15.0,199.0,0,128.5,4599.0
Triumph Bonneville Bobber,2017,Classic,77.0,0,106.0,1200.0,255.0,228.0,11900.0
Triumph Bonneville T100,2017,Classic,55.0,0,80.0,900.0,255.0,213.0,10900.0
Triumph Bonneville T100 Black,2017,Classic,55.0,0,80.0,900.0,255.0,213.0,10900.0
Triumph Bonneville T120,2017,Classic,80.0,0,105.0,1200.0,255.0,224.0,11800.0
Triumph Bonneville T120 Black,2017,Classic,80.0,0,105.0,1200.0,255.0,224.0,12050.0
Triumph Daytona 675 R,2017,Sport,128.0,0,74.0,675.0,220.0,189.0,14000.0
Triumph Rocket III Roadster,2017,Custom / cruiser,148.0,0,221.0,2294.0,316.0,367.0,15700.0
Triumph Rocket III Touring,2017,Touring,148.0,0,221.0,2294.0,316.0,395.0,17700.0
Triumph Scrambler,2017,Classic,59.0,0,68.0,865.0,255.0,230.0,9400.0
Triumph Speed Triple R,2017,Naked bike,140.0,0,112.0,1050.0,255.0,0,15200.0
Triumph Speed Triple S,2017,Naked bike,140.0,0,112.0,1050.0,255.0,0,13500.0
Triumph Street Cup,2017,Naked bike,55.0,0,80.0,900.0,255.0,0,10500.0
Triumph Street Scrambler,2017,Naked bike,55.0,0,80.0,900.0,255.0,0,10700.0
Triumph Street Twin,2017,Naked bike,55.0,0,80.0,900.0,255.0,0,9250.0
Triumph Thruxton 1200,2017,Classic,97.0,0,112.0,1200.0,220.0,0,13000.0
Triumph Thruxton 1200 R,2017,Classic,97.0,0,112.0,1200.0,220.0,0,15000.0
Triumph Thunderbird LT,2017,Touring,94.0,0,146.0,1699.0,310.0,380.0,17000.0
Triumph Thunderbird Storm,2017,Custom / cruiser,98.0,0,156.0,1699.0,310.0,339.0,15000.0
Triumph Tiger 800 XCa,2017,Super motard,95.0,0,79.0,799.0,255.0,0,15700.0
Triumph Tiger 800 XCx,2017,Super motard,95.0,0,79.0,799.0,255.0,220.0,15700.0
Triumph Tiger 800 XCx Low,2017,Super motard,95.0,0,79.0,799.0,255.0,220.0,14150.0
Triumph Tiger 800 XR,2017,Super motard,95.0,0,79.0,799.0,255.0,213.0,11700.0
Triumph Tiger 800 XRt,2017,Super motard,95.0,0,79.0,799.0,255.0,0,14700.0
Triumph Tiger 800 XRx,2017,Super motard,95.0,0,79.0,799.0,255.0,215.0,12900.0
Triumph Tiger 800 XRx Low,2017,Super motard,95.0,0,79.0,799.0,255.0,215.0,13150.0
Triumph Tiger Explorer XCa,2017,Allround,139.0,0,123.0,1215.0,282.0,0,20700.0
Triumph Tiger Explorer XCx,2017,Allround,139.0,0,123.0,1215.0,282.0,0,18950.0
Triumph Tiger Explorer XCx Low,2017,Allround,139.0,0,123.0,1215.0,282.0,0,18950.0
Triumph Tiger Explorer XR,2017,Allround,139.0,0,123.0,1215.0,282.0,0,16200.0
Triumph Tiger Explorer XRt,2017,Allround,139.0,0,123.0,1215.0,282.0,0,19800.0
Triumph Tiger Explorer XRx,2017,Allround,139.0,0,123.0,1215.0,282.0,0,18250.0
Triumph Tiger Explorer XRx Low,2017,Allround,139.0,0,123.0,1215.0,190.0,0,18000.0
Triumph Trophy SE,2017,Touring,134.0,0,120.0,1215.0,282.0,315.0,19500.0
Ural Gear Up,2017,Classic,41.0,112.7,52.0,749.0,245.0,0,16499.0
Ural M70,2017,Classic,41.0,105.0,57.0,749.0,245.0,0,16499.0
Ural Patrol,2017,Classic,41.0,120.7,57.0,749.0,265.0,0,16499.0
Vespa 946 RED,2017,Scooter,0,0,0,155.0,220.0,0,10499.0
Vespa GTS 300,2017,Scooter,22.0,128.8,22.3,278.0,220.0,0,6799.0
Vespa GTS Super 300,2017,Scooter,21.1,128.8,22.3,278.0,220.0,0,6899.0
Vespa GTV 300,2017,Scooter,22.0,128.8,22.3,278.0,220.0,0,7599.0
Vespa Primavera 150,2017,Scooter,12.7,95.0,12.8,155.0,140.0,0,5099.0
Vespa Primavera 50,2017,Scooter,0,64.4,0,49.9,140.0,0,3799.0
Vespa Sprint 150,2017,Scooter,12.7,95.0,12.8,155.0,140.0,0,5399.0
Vespa Sprint 50,2017,Scooter,0,64.4,0,49.9,140.0,0,3899.0
Victory Cross Country,2017,Touring,0,0,0,1737.1,300.0,348.0,19499.0
Victory Cross Country Tour,2017,Touring,0,0,0,1737.1,300.0,398.0,21999.0
Victory Empulse TT,2017,Naked bike,54.0,161.0,90.0,0,0,213.0,19999.0
Victory Gunner,2017,Custom / cruiser,0,0,149.2,1731.0,300.0,310.0,13499.0
Victory Hammer S,2017,Custom / cruiser,97.0,0,153.2,1731.0,300.0,305.0,15999.0
Victory High-Ball,2017,Custom / cruiser,0,0,0,1737.1,300.0,0,13499.0
Victory Magnum,2017,Touring,0,0,0,1737.1,300.0,367.0,22599.0
Victory Magnum X-1,2017,Touring,0,0,0,1737.1,300.0,373.0,24499.0
Victory Octane,2017,Custom / cruiser,104.0,0,103.1,1179.0,298.0,0,9999.0
Victory Vegas,2017,Custom / cruiser,0,0,0,1737.1,300.0,309.0,13999.0
Victory Vegas 8-Ball,2017,Custom / cruiser,0,0,0,1737.1,300.0,0,12999.0
Victory Vision,2017,Touring,0,0,0,1731.0,300.0,408.0,21099.0
Yamaha Bolt,2017,Custom / cruiser,0,0,0,950.5,298.0,244.9,7999.0
Yamaha Bolt C-Spec,2017,Custom / cruiser,0,0,0,950.5,298.0,245.9,8690.0
Yamaha Bolt R-Spec,2017,Custom / cruiser,0,0,0,950.5,298.0,244.9,8399.0
Yamaha FJ-09,2017,Naked bike,115.0,0,61.5,847.0,245.0,209.6,10699.0
Yamaha FJR1300ES,2017,Sport touring,146.2,0,138.0,1298.0,282.0,291.2,17999.0
Yamaha FZ-07,2017,Naked bike,0,0,0,689.0,245.0,180.1,7199.0
Yamaha FZ1,2017,Sport,0,0,0,998.0,245.0,220.9,10790.0
Yamaha FZ6R,2017,Sport,0,0,0,600.0,245.0,213.2,7799.0
Yamaha Grizzly 700,2017,ATV,0,0,0,686.0,0,293.9,8899.0
Yamaha Kodiak 700,2017,ATV,0,0,0,708.0,0,293.9,6999.0
Yamaha Raider,2017,Custom / cruiser,0,0,0,1851.9,310.0,331.0,15199.0
Yamaha Raider Bullet Cowl,2017,Custom / cruiser,0,0,0,1851.9,310.0,332.9,15390.0
Yamaha Raider S,2017,Custom / cruiser,0,0,0,1851.9,310.0,331.1,15799.0
Yamaha Raptor 700R,2017,ATV,0,0,0,686.0,0,192.0,8399.0
Yamaha Raptor 700R SE,2017,ATV,0,0,0,686.0,0,192.0,9099.0
Yamaha Raptor 90,2017,ATV,0,0,0,88.0,0,119.8,2899.0
Yamaha SR400,2017,Allround,22.9,0,27.4,399.0,150.0,174.2,5999.0
Yamaha Smax,2017,Scooter,0,0,0,155.0,245.0,148.8,3699.0
Yamaha Stryker,2017,Custom / cruiser,0,0,0,1311.1,310.0,293.0,11899.0
Yamaha Stryker Bullet Cowl,2017,Custom / cruiser,0,0,0,1311.1,310.0,294.8,12090.0
Yamaha Super Tenere,2017,Super motard,112.0,0,117.0,1199.0,282.0,260.8,15099.0
Yamaha Super Tenere ES,2017,Super motard,112.0,0,117.0,1199.0,282.0,260.8,16199.0
Yamaha TT-R110E,2017,Enduro / offroad,0,0,0,110.0,110.0,72.1,2249.0
Yamaha TT-R125LE,2017,Enduro / offroad,0,0,0,124.0,110.0,89.8,3299.0
Yamaha TT-R230,2017,Enduro / offroad,0,0,18.6,223.0,130.0,114.0,4199.0
Yamaha TW200,2017,Enduro / offroad,0,0,0,196.0,110.0,126.1,4599.0
Yamaha V Star 1300,2017,Custom / cruiser,0,0,0,1311.1,298.0,303.0,11290.0
Yamaha V Star 1300 Deluxe,2017,Touring,0,0,0,1304.0,298.0,325.2,14299.0
Yamaha V Star 1300 Tourer,2017,Touring,0,0,0,1311.1,298.0,323.0,12599.0
Yamaha V Star 250,2017,Custom / cruiser,0,0,0,245.8,130.0,147.9,4349.0
Yamaha V Star 950,2017,Custom / cruiser,0,0,0,950.5,298.0,278.1,8690.0
Yamaha V Star 950 Tourer,2017,Touring,0,0,0,942.3,298.0,298.0,9999.0
Yamaha V-Star 650 Custom,2017,Custom / cruiser,0,0,51.0,649.0,200.0,233.0,6990.0
Yamaha Vino Classic,2017,Scooter,0,0,0,49.0,110.0,81.2,2299.0
Yamaha WR250R,2017,Enduro / offroad,30.7,0,23.7,250.0,230.0,134.0,6699.0
Yamaha XT250,2017,Enduro / offroad,0,0,0,249.0,203.0,132.0,5199.0
Yamaha YFZ450R,2017,ATV,0,0,0,449.0,0,184.0,8999.0
Yamaha YFZ450R SE,2017,ATV,0,0,0,449.0,0,184.0,9299.0
Yamaha YZ250FX,2017,Enduro / offroad,0,0,0,250.0,245.0,112.9,7999.0
Yamaha YZ250X,2017,Enduro / offroad,0,0,0,249.0,245.0,103.9,7499.0
Yamaha YZ450FX,2017,Enduro / offroad,0,0,0,449.7,245.0,118.8,8999.0
Yamaha YZ85,2017,Cross / motocross,0,0,0,85.0,190.0,71.2,4099.0
Yamaha YZF-R1S,2017,Sport,200.0,0,112.0,998.0,220.0,203.2,14999.0
Yamaha Zuma 125,2017,Scooter,0,0,0,125.0,200.0,262.0,3399.0
Yamaha Zuma 50F,2017,Scooter,0,0,0,49.0,0,93.0,2599.0
Yamaha Zuma 50FX,2017,Scooter,0,0,0,49.0,0,93.0,2599.0
ATK GV650,2016,Custom / cruiser,80.0,0,67.0,647.0,270.0,0,6995.0
ATK GV650,2016,Custom / cruiser,80.0,0,67.0,647.0,270.0,0,6995.0
Arctic Cat 1000 XT,2016,ATV,0,0,0,951.0,0,0,11499.0
Arctic Cat 150,2016,ATV,0,0,0,149.0,0,0,3799.0
Arctic Cat 500,2016,ATV,0,0,0,443.0,0,0,6599.0
Arctic Cat 90,2016,ATV,0,24.1,0,90.0,0,0,2899.0
Arctic Cat Alterra 300,2016,ATV,0,0,0,270.0,0,0,4399.0
Arctic Cat Alterra 400,2016,ATV,0,0,0,366.0,0,0,5799.0
Arctic Cat Alterra 450,2016,ATV,0,0,0,443.0,0,0,6199.0
Arctic Cat Alterra 500 XT,2016,ATV,0,0,0,443.0,0,0,8999.0
Arctic Cat Alterra 500 XT,2016,ATV,0,0,0,443.0,0,0,8999.0
Arctic Cat Alterra 550,2016,ATV,0,0,0,545.0,0,0,8599.0
Arctic Cat Alterra 550,2016,ATV,0,0,0,545.0,0,0,8599.0
Arctic Cat Alterra 550 XT,2016,ATV,0,0,0,545.0,0,0,9899.0
Arctic Cat Alterra 550 XT,2016,ATV,0,0,0,545.0,0,0,9899.0
Arctic Cat Alterra 700,2016,ATV,0,0,0,695.0,0,0,9199.0
Arctic Cat Alterra 700,2016,ATV,0,0,0,695.0,0,0,9199.0
Arctic Cat Alterra 700 XT,2016,ATV,0,0,0,695.0,0,0,10399.0
Arctic Cat Alterra 90,2016,ATV,0,24.1,0,90.0,0,0,2999.0
Arctic Cat Alterra TRV 1000 XT,2016,ATV,0,0,0,951.0,0,0,12999.0
Arctic Cat Alterra TRV 500,2016,ATV,0,0,0,443.0,0,0,8499.0
Arctic Cat Alterra TRV 550 XT,2016,ATV,0,0,0,543.0,0,0,10899.0
Arctic Cat Alterra TRV 700 XT,2016,ATV,0,0,0,695.0,0,0,11399.0
Arctic Cat DVX 90,2016,ATV,0,0,0,90.0,0,0,2899.0
